descripcion,causa
116/11/201009100-2010-0006B LAUDO ARBITRAL,91002010000
219/08/201009100-2010-00099 AMPARO DE LIBERTAD,91002010000
311/08/201009100-2010-00096 AMPARO DE LIBERTAD,91002010000
409/08/201009100-2010-00095 AMPARO DE LIBERTAD,91002010000
529/03/201009100-2010-0002E LAUDO ARBITRAL,91002010000
629/03/201009100-2010-0004  LAUDO ARBITRAL,91002010000
729/03/201009100-2010-0005E LAUDO ARBITRAL,91002010000
817/03/201009100-2010-0009G AMPARO DE LIBERTAD,91002010000
926/02/201009100-2010-0008G AMPARO DE LIBERTAD,91002010000
1010/02/201009100-2010-0007G AMPARO DE LIBERTAD,91002010000
1109/02/201009100-2010-0006  AMPARO DE LIBERTAD,91002010000
1203/02/201009100-2010-0005  AMPARO DE LIBERTAD,91002010000
1328/01/201009100-2010-0004G AMPARO DE LIBERTAD,91002010000
1426/01/201009100-2010-0003  AMPARO DE LIBERTAD,91002010000
1519/01/201009100-2010-0002  AMPARO DE LIBERTAD,91002010000
1606/01/201009100-2010-0001G AMPARO DE LIBERTAD,91002010000
1701/01/201009100-2010-0003B NULIDAD DE LAUDO ARBITRAL,91002010000
129/03/201009100-2010-0019  AMPARO DE LIBERTAD,91002010001
229/03/201009100-2010-0017G AMPARO DE LIBERTAD,91002010001
329/03/201009100-2010-0018  AMPARO DE LIBERTAD,91002010001
426/03/201009100-2010-0016  AMPARO DE LIBERTAD,91002010001
523/03/201009100-2010-0015  AMPARO DE LIBERTAD,91002010001
623/03/201009100-2010-0014G AMPARO DE LIBERTAD,91002010001
718/03/201009100-2010-0013  AMPARO DE LIBERTAD,91002010001
818/03/201009100-2010-0012  AMPARO DE LIBERTAD,91002010001
918/03/201009100-2010-0010  AMPARO DE LIBERTAD,91002010001
1018/03/201009100-2010-0011  AMPARO DE LIBERTAD,91002010001
112/04/201009100-2010-0029  AMPARO DE LIBERTAD,91002010002
212/04/201009100-2010-0027  AMPARO DE LIBERTAD,91002010002
312/04/201009100-2010-0028  AMPARO DE LIBERTAD,91002010002
405/04/201009100-2010-0025G AMPARO DE LIBERTAD,91002010002
505/04/201009100-2010-0026  AMPARO DE LIBERTAD,91002010002
601/04/201009100-2010-0023  AMPARO DE LIBERTAD,91002010002
701/04/201009100-2010-0021  AMPARO DE LIBERTAD,91002010002
801/04/201009100-2010-0022  AMPARO DE LIBERTAD,91002010002
931/03/201009100-2010-0024  AMPARO DE LIBERTAD,91002010002
1030/03/201009100-2010-0020  AMPARO DE LIBERTAD,91002010002
105/05/201009100-2010-0039  AMPARO DE LIBERTAD,91002010003
204/05/201009100-2010-0038  AMPARO DE LIBERTAD,91002010003
303/05/201009100-2010-0036  AMPARO DE LIBERTAD,91002010003
403/05/201009100-2010-0037  AMPARO DE LIBERTAD,91002010003
529/04/201009100-2010-0035  AMPARO DE LIBERTAD,91002010003
626/04/201009100-2010-0034  AMPARO DE LIBERTAD,91002010003
722/04/201009100-2010-0033G AMPARO DE LIBERTAD,91002010003
822/04/201009100-2010-0032  AMPARO DE LIBERTAD,91002010003
919/04/201009100-2010-0031G AMPARO DE LIBERTAD,91002010003
1012/04/201009100-2010-0030  AMPARO DE LIBERTAD,91002010003
1129/03/201009100-2010-0033  PREVARICATO,91002010003
1229/03/201009100-2010-0033A PREVARICATO,91002010003
128/05/201009100-2010-0047G AMPARO DE LIBERTAD,91002010004
228/05/201009100-2010-0049  AMPARO DE LIBERTAD,91002010004
328/05/201009100-2010-0048  AMPARO DE LIBERTAD,91002010004
426/05/201009100-2010-0046  AMPARO DE LIBERTAD,91002010004
517/05/201009100-2010-0045  AMPARO DE LIBERTAD,91002010004
612/05/201009100-2010-0044  AMPARO DE LIBERTAD,91002010004
711/05/201009100-2010-0043  AMPARO DE LIBERTAD,91002010004
810/05/201009100-2010-0041  AMPARO DE LIBERTAD,91002010004
910/05/201009100-2010-0042  AMPARO DE LIBERTAD,91002010004
1006/05/201009100-2010-0040  AMPARO DE LIBERTAD,91002010004
129/06/201009100-2010-0053  AMPARO DE LIBERTAD,91002010005
208/06/201009100-2010-0059  AMPARO DE LIBERTAD,91002010005
304/06/201009100-2010-0057  AMPARO DE LIBERTAD,91002010005
404/06/201009100-2010-0054  AMPARO DE LIBERTAD,91002010005
503/06/201009100-2010-0058  AMPARO DE LIBERTAD,91002010005
601/06/201009100-2010-0052  AMPARO DE LIBERTAD,91002010005
701/06/201009100-2010-0056G AMPARO DE LIBERTAD,91002010005
831/05/201009100-2010-0055  AMPARO DE LIBERTAD,91002010005
928/05/201009100-2010-0051  AMPARO DE LIBERTAD,91002010005
1028/05/201009100-2010-0050  AMPARO DE LIBERTAD,91002010005
122/07/201009100-2010-0065  AMPARO DE LIBERTAD,91002010006
228/06/201009100-2010-0068  AMPARO DE LIBERTAD,91002010006
328/06/201009100-2010-0067  AMPARO DE LIBERTAD,91002010006
428/06/201009100-2010-0066  AMPARO DE LIBERTAD,91002010006
528/06/201009100-2010-0069  AMPARO DE LIBERTAD,91002010006
622/06/201009100-2010-0064  AMPARO DE LIBERTAD,91002010006
717/06/201009100-2010-0063  AMPARO DE LIBERTAD,91002010006
815/06/201009100-2010-0062  AMPARO DE LIBERTAD,91002010006
914/06/201009100-2010-0060  AMPARO DE LIBERTAD,91002010006
1011/06/201009100-2010-0061  AMPARO DE LIBERTAD,91002010006
129/07/201009100-2010-0078  AMPARO DE LIBERTAD,91002010007
202/07/201009100-2010-0079  AMPARO DE LIBERTAD,91002010007
301/07/201009100-2010-0076  AMPARO DE LIBERTAD,91002010007
401/07/201009100-2010-0075  AMPARO DE LIBERTAD,91002010007
501/07/201009100-2010-0077  AMPARO DE LIBERTAD,91002010007
629/06/201009100-2010-0071  AMPARO DE LIBERTAD,91002010007
729/06/201009100-2010-0070  AMPARO DE LIBERTAD,91002010007
829/06/201009100-2010-0072  AMPARO DE LIBERTAD,91002010007
907/06/201009100-2010-0074  AMPARO DE LIBERTAD,91002010007
128/07/201009100-2010-0089  AMPARO DE LIBERTAD,91002010008
227/07/201009100-2010-0088  AMPARO DE LIBERTAD,91002010008
327/07/201009100-2010-0087  AMPARO DE LIBERTAD,91002010008
427/07/201009100-2010-0086  AMPARO DE LIBERTAD,91002010008
527/07/201009100-2010-0085  AMPARO DE LIBERTAD,91002010008
616/07/201009100-2010-0084  AMPARO DE LIBERTAD,91002010008
715/07/201009100-2010-0083  AMPARO DE LIBERTAD,91002010008
814/07/201009100-2010-0082  AMPARO DE LIBERTAD,91002010008
913/07/201009100-2010-0081  AMPARO DE LIBERTAD,91002010008
1007/07/201009100-2010-0080  AMPARO DE LIBERTAD,91002010008
116/08/201009100-2010-0098A AMPARO DE LIBERTAD,91002010009
216/08/201009100-2010-0097  AMPARO DE LIBERTAD,91002010009
303/08/201009100-2010-0094  AMPARO DE LIBERTAD,91002010009
403/08/201009100-2010-0093  AMPARO DE LIBERTAD,91002010009
503/08/201009100-2010-0092  AMPARO DE LIBERTAD,91002010009
630/07/201009100-2010-0090  AMPARO DE LIBERTAD,91002010009
728/07/201009100-2010-0091  AMPARO DE LIBERTAD,91002010009
809/04/201009100-2010-0091A PECULADO,91002010009
929/03/201009100-2010-0096  PREVARICATO,91002010009
1029/03/201009100-2010-0099  PREVARICATO,91002010009
101/10/201009100-2010-0103  AMPARO DE LIBERTAD,91002010010
210/09/201009100-2010-0105  AMPARO DE LIBERTAD,91002010010
310/09/201009100-2010-0107  AMPARO DE LIBERTAD,91002010010
410/09/201009100-2010-0108  AMPARO DE LIBERTAD,91002010010
510/09/201009100-2010-0106  AMPARO DE LIBERTAD,91002010010
610/09/201009100-2010-0109  AMPARO DE LIBERTAD,91002010010
709/09/201009100-2010-0104  AMPARO DE LIBERTAD,91002010010
808/09/201009100-2010-0103A AMPARO DE LIBERTAD,91002010010
901/09/201009100-2010-0102  AMPARO DE LIBERTAD,91002010010
1025/08/201009100-2010-0101A AMPARO DE LIBERTAD,91002010010
1123/08/201009100-2010-0100A AMPARO DE LIBERTAD,91002010010
104/10/201009100-2010-0117  AMPARO DE LIBERTAD,91002010011
229/09/201009100-2010-0119  AMPARO DE LIBERTAD,91002010011
328/09/201009100-2010-0118  AMPARO DE LIBERTAD,91002010011
427/09/201009100-2010-0116  AMPARO DE LIBERTAD,91002010011
521/09/201009100-2010-0115  AMPARO DE LIBERTAD,91002010011
621/09/201009100-2010-0113  AMPARO DE LIBERTAD,91002010011
717/09/201009100-2010-0112  AMPARO DE LIBERTAD,91002010011
815/09/201009100-2010-0111  DERECHO DE PETICION,91002010011
913/09/201009100-2010-0110  AMPARO DE LIBERTAD,91002010011
1027/05/201009100-2010-0114  AMPARO DE LIBERTAD,91002010011
118/10/201009100-2010-0129  DERECHO DE PETICION,91002010012
211/10/201009100-2010-0127  DERECHO DE PETICION,91002010012
311/10/201009100-2010-0128  DERECHO DE PETICION,91002010012
406/10/201009100-2010-0124  DERECHO DE PETICION,91002010012
506/10/201009100-2010-0125  DERECHO DE PETICION,91002010012
606/10/201009100-2010-0126  DERECHO DE PETICION,91002010012
701/10/201009100-2010-0120  AMPARO DE LIBERTAD,91002010012
829/09/201009100-2010-0123  DERECHO DE PETICION,91002010012
924/09/201009100-2010-0121  DERECHO DE PETICION,91002010012
1024/09/201009100-2010-0122  DERECHO DE PETICION,91002010012
111/11/201009100-2010-0138  DERECHO DE PETICION,91002010013
208/11/201009100-2010-0139  DERECHO DE PETICION,91002010013
327/10/201009100-2010-0136  DERECHO DE PETICION,91002010013
427/10/201009100-2010-0137  DERECHO DE PETICION,91002010013
525/10/201009100-2010-0133  DERECHO A LA RESISTENCIA,91002010013
622/10/201009100-2010-0134  DERECHO DE PETICION,91002010013
722/10/201009100-2010-0135  DERECHO DE PETICION,91002010013
820/10/201009100-2010-0130  DERECHO DE PETICION,91002010013
918/10/201009100-2010-0131  DERECHO DE PETICION,91002010013
1018/10/201009100-2010-0132  DERECHO DE PETICION,91002010013
113/12/201009100-2010-0148  DERECHO DE PETICION,91002010014
210/12/201009100-2010-0145  DERECHO DE PETICION,91002010014
310/12/201009100-2010-0146  DERECHO DE PETICION,91002010014
410/12/201009100-2010-0147  DERECHO DE PETICION,91002010014
509/12/201009100-2010-0149  DERECHO DE PETICION,91002010014
606/12/201009100-2010-0144  DERECHO DE PETICION,91002010014
722/11/201009100-2010-0143  DERECHO DE PETICION,91002010014
815/11/201009100-2010-0140  DERECHO DE PETICION,91002010014
915/11/201009100-2010-0141  DERECHO DE PETICION,91002010014
1010/11/201009100-2010-0142  DERECHO DE PETICION,91002010014
130/12/201009100-2010-0159  DERECHO DE PETICION,91002010015
228/12/201009100-2010-0156  DERECHO DE PETICION,91002010015
327/12/201009100-2010-0157  DERECHO DE PETICION,91002010015
423/12/201009100-2010-0155  DERECHO DE PETICION,91002010015
522/12/201009100-2010-0152  DERECHO DE PETICION,91002010015
622/12/201009100-2010-0154  DERECHO DE PETICION,91002010015
721/12/201009100-2010-0153  DERECHO DE PETICION,91002010015
820/12/201009100-2010-0150  DERECHO DE PETICION,91002010015
920/12/201009100-2010-0151  DERECHO DE PETICION,91002010015
1028/05/201009100-2010-0158  DERECHO DE PETICION,91002010015
No se encuentran resultados.,91002010018
108/09/201109100-2011-00140 AMPARO DE LIBERTAD,91002011001
222/02/201109100-2011-0018  OTROS,91002011001
322/02/201109100-2011-0019  OTROS,91002011001
421/02/201109100-2011-0017  HOMOLOGACION DE SENTENCIA EXTRANJERA,91002011001
515/02/201109100-2011-0016  HABEAS CORPUS,91002011001
611/02/201109100-2011-0015  HABEAS CORPUS,91002011001
709/02/201109100-2011-0014  EVACION,91002011001
804/02/201109100-2011-0013  GENERAL,91002011001
901/02/201109100-2011-0012  HABEAS CORPUS,91002011001
